model,interest_rate,loan_amount,loan_term,run_code,expected_answer,actual_answer,question_number
o4-mini,5,400000,15,False,3163.17,3163.21,1
o4-mini,5,400000,15,False,3163.17,3163.17,1
o4-mini,5,400000,15,False,3163.17,3163.36,1
o4-mini,5,400000,15,False,3163.17,3163.19,1
o4-mini,5,400000,30,False,2147.29,2147.29,1
o4-mini,5,400000,30,False,2147.29,2147.29,1
o4-mini,5,400000,30,False,2147.29,2147.29,1
o4-mini,5,400000,30,False,2147.29,2147.29,1
o4-mini,5,400000,30,False,2147.29,2147.29,1
o4-mini,5,500000,15,False,3953.97,3953.92,1
o4-mini,5,500000,15,False,3953.97,3954.83,1
o4-mini,5,500000,15,False,3953.97,3954.07,1
o4-mini,5,500000,15,False,3953.97,3954.17,1
o4-mini,5,500000,15,False,3953.97,3953.88,1
o4-mini,5,500000,30,False,2684.11,2684.11,1
o4-mini,5,500000,30,False,2684.11,2684.11,1
o4-mini,5,500000,30,False,2684.11,2684.11,1
o4-mini,5,500000,30,False,2684.11,2684.11,1
o4-mini,5,500000,30,False,2684.11,2684.11,1
o4-mini,5,600000,15,False,4744.76,4744.42,1
o4-mini,5,600000,15,False,4744.76,4744.78,1
o4-mini,5,600000,15,False,4744.76,4746.79,1
o4-mini,5,600000,15,False,4744.76,4744.47,1
o4-mini,5,600000,15,False,4744.76,4744.48,1
o4-mini,5,600000,30,False,3220.93,3220.92,1
o4-mini,5,600000,30,False,3220.93,3221.71,1
o4-mini,5,600000,30,False,3220.93,3220.93,1
o4-mini,5,600000,30,False,3220.93,3220.93,1
o4-mini,5,600000,30,False,3220.93,3220.93,1
o4-mini,5,700000,15,False,5535.56,5535.58,1
o4-mini,5,700000,15,False,5535.56,5535.29,1
o4-mini,5,700000,15,False,5535.56,5533.98,1
o4-mini,5,700000,15,False,5535.56,5535.91,1
o4-mini,5,700000,15,False,5535.56,5538.16,1
o4-mini,5,700000,30,False,3757.75,3757.76,1
o4-mini,5,700000,30,False,3757.75,3757.75,1
o4-mini,5,700000,30,False,3757.75,3757.76,1
o4-mini,5,700000,30,False,3757.75,3757.75,1
o4-mini,5,700000,30,False,3757.75,3757.57,1
o4-mini,5,800000,15,False,6326.35,6326.32,1
o4-mini,5,800000,15,False,6326.35,6327.19,1
o4-mini,5,800000,15,False,6326.35,6326.35,1
o4-mini,5,800000,15,False,6326.35,6326.34,1
o4-mini,5,800000,15,False,6326.35,6328.9,1
o4-mini,5,800000,30,False,4294.57,4295.2,1
o4-mini,5,800000,30,False,4294.57,4294.58,1
o4-mini,5,800000,30,False,4294.57,4294.58,1
o4-mini,5,800000,30,False,4294.57,4294.58,1
o4-mini,5,800000,30,False,4294.57,4294.58,1
o4-mini,5,900000,15,False,7117.14,7115.61,1
o4-mini,5,900000,15,False,7117.14,7116.98,1
o4-mini,5,900000,15,False,7117.14,7116.31,1
o4-mini,5,900000,15,False,7117.14,7117.14,1
o4-mini,5,900000,15,False,7117.14,7121.64,1
o4-mini,5,900000,30,False,4831.39,4831.4,1
o4-mini,5,900000,30,False,4831.39,4831.4,1
o4-mini,5,900000,30,False,4831.39,4831.38,1
o4-mini,5,900000,30,False,4831.39,4831.4,1
o4-mini,5,900000,30,False,4831.39,4831.4,1
o4-mini,5,1000000,15,False,7907.94,7909.66,1
o4-mini,5,1000000,15,False,7907.94,7909.14,1
o4-mini,5,1000000,15,False,7907.94,7907.98,1
o4-mini,5,1000000,15,False,7907.94,7907.1,1
o4-mini,5,1000000,15,False,7907.94,7910.54,1
o4-mini,5,1000000,30,False,5368.22,5368.22,1
o4-mini,5,1000000,30,False,5368.22,5368.22,1
o4-mini,5,1000000,30,False,5368.22,5368.22,1
o4-mini,5,1000000,30,False,5368.22,5368.22,1
o4-mini,5,1000000,30,False,5368.22,5368.22,1
o4-mini,5,1100000,15,False,8698.73,8704.33,1
o4-mini,5,1100000,15,False,8698.73,8698.73,1
o4-mini,5,1100000,15,False,8698.73,8702.0,1
o4-mini,5,1100000,15,False,8698.73,8699.79,1
o4-mini,5,1100000,15,False,8698.73,8695.9,1
o4-mini,5,1100000,30,False,5905.04,5905.02,1
o4-mini,5,1100000,30,False,5905.04,5905.04,1
o4-mini,5,1100000,30,False,5905.04,5905.04,1
o4-mini,5,1100000,30,False,5905.04,5905.02,1
o4-mini,5,1100000,30,False,5905.04,5905.22,1
o4-mini,5,1200000,15,False,9489.52,9489.52,1
o4-mini,5,1200000,15,False,9489.52,9489.66,1
o4-mini,5,1200000,15,False,9489.52,9489.83,1
o4-mini,5,1200000,15,False,9489.52,9489.06,1
o4-mini,5,1200000,15,False,9489.52,9489.16,1
o4-mini,5,1200000,30,False,6441.86,6441.84,1
o4-mini,5,1200000,30,False,6441.86,6441.86,1
o4-mini,5,1200000,30,False,6441.86,6441.74,1
o4-mini,5,1200000,30,False,6441.86,6441.86,1
o4-mini,5,1200000,30,False,6441.86,6443.21,1
o4-mini,6,300000,15,False,2531.57,2531.5,1
o4-mini,6,300000,15,False,2531.57,2531.64,1
o4-mini,6,300000,15,False,2531.57,2531.78,1
o4-mini,6,300000,15,False,2531.57,2530.42,1
o4-mini,6,300000,15,False,2531.57,2531.09,1
o4-mini,6,300000,30,False,1798.65,1798.65,1
o4-mini,6,300000,30,False,1798.65,1798.65,1
o4-mini,6,300000,30,False,1798.65,1798.65,1
o4-mini,6,300000,30,False,1798.65,1798.65,1
o4-mini,6,300000,30,False,1798.65,1798.65,1
o4-mini,6,400000,15,False,3375.43,3373.85,1
o4-mini,6,400000,15,False,3375.43,3377.0,1
o4-mini,6,400000,15,False,3375.43,3375.1,1
o4-mini,6,400000,15,False,3375.43,3374.38,1
o4-mini,6,400000,15,False,3375.43,3375.44,1
o4-mini,6,400000,30,False,2398.2,2398.33,1
o4-mini,6,400000,30,False,2398.2,2398.21,1
o4-mini,6,400000,30,False,2398.2,2398.2,1
o4-mini,6,400000,30,False,2398.2,2398.2,1
o4-mini,6,400000,30,False,2398.2,2398.2,1
o4-mini,6,500000,15,False,4219.28,4219.03,1
o4-mini,6,500000,15,False,4219.28,4219.28,1
o4-mini,6,500000,15,False,4219.28,4219.07,1
o4-mini,6,500000,15,False,4219.28,4219.06,1
o4-mini,6,500000,15,False,4219.28,4219.78,1
o4-mini,6,500000,30,False,2997.75,2998.0,1
o4-mini,6,500000,30,False,2997.75,2997.75,1
o4-mini,6,500000,30,False,2997.75,2997.75,1
o4-mini,6,500000,30,False,2997.75,2997.75,1
o4-mini,6,500000,30,False,2997.75,2997.75,1
o4-mini,6,600000,15,False,5063.14,5062.64,1
o4-mini,6,600000,15,False,5063.14,5062.85,1
o4-mini,6,600000,15,False,5063.14,5062.3,1
o4-mini,6,600000,15,False,5063.14,5063.12,1
o4-mini,6,600000,15,False,5063.14,5062.95,1
o4-mini,6,600000,30,False,3597.3,3596.99,1
o4-mini,6,600000,30,False,3597.3,3597.43,1
o4-mini,6,600000,30,False,3597.3,3597.3,1
o4-mini,6,600000,30,False,3597.3,3597.3,1
o4-mini,6,600000,30,False,3597.3,3597.31,1
o4-mini,6,700000,15,False,5907.0,5907.93,1
o4-mini,6,700000,15,False,5907.0,5906.93,1
o4-mini,6,700000,15,False,5907.0,5906.72,1
o4-mini,6,700000,15,False,5907.0,5907.01,1
o4-mini,6,700000,15,False,5907.0,5907.44,1
o4-mini,6,700000,30,False,4196.85,4197.72,1
o4-mini,6,700000,30,False,4196.85,4197.01,1
o4-mini,6,700000,30,False,4196.85,4196.64,1
o4-mini,6,700000,30,False,4196.85,4197.12,1
o4-mini,6,700000,30,False,4196.85,4197.06,1
o4-mini,6,800000,15,False,6750.85,6749.44,1
o4-mini,6,800000,15,False,6750.85,6751.47,1
o4-mini,6,800000,15,False,6750.85,6750.72,1
o4-mini,6,800000,15,False,6750.85,6748.66,1
o4-mini,6,800000,15,False,6750.85,6750.35,1
o4-mini,6,800000,30,False,4796.4,4796.54,1
o4-mini,6,800000,30,False,4796.4,4796.3,1
o4-mini,6,800000,30,False,4796.4,4796.44,1
o4-mini,6,800000,30,False,4796.4,4796.63,1
o4-mini,6,800000,30,False,4796.4,4796.46,1
o4-mini,6,900000,15,False,7594.71,7594.52,1
o4-mini,6,900000,15,False,7594.71,7589.53,1
o4-mini,6,900000,15,False,7594.71,7595.03,1
o4-mini,6,900000,15,False,7594.71,7594.23,1
o4-mini,6,900000,15,False,7594.71,7594.75,1
o4-mini,6,900000,30,False,5395.95,5395.98,1
o4-mini,6,900000,30,False,5395.95,5395.97,1
o4-mini,6,900000,30,False,5395.95,5396.44,1
o4-mini,6,900000,30,False,5395.95,5395.95,1
o4-mini,6,900000,30,False,5395.95,5396.42,1
o4-mini,6,1000000,15,False,8438.57,8438.49,1
o4-mini,6,1000000,15,False,8438.57,8438.51,1
o4-mini,6,1000000,15,False,8438.57,8439.0,1
o4-mini,6,1000000,15,False,8438.57,8438.73,1
o4-mini,6,1000000,15,False,8438.57,8438.03,1
o4-mini,6,1000000,30,False,5995.51,5995.51,1
o4-mini,6,1000000,30,False,5995.51,5995.51,1
o4-mini,6,1000000,30,False,5995.51,5995.51,1
o4-mini,6,1000000,30,False,5995.51,5995.51,1
o4-mini,6,1000000,30,False,5995.51,5995.51,1
o4-mini,6,1100000,15,False,9282.43,9281.25,1
o4-mini,6,1100000,15,False,9282.43,9280.93,1
o4-mini,6,1100000,15,False,9282.43,9284.88,1
o4-mini,6,1100000,15,False,9282.43,9280.15,1
o4-mini,6,1100000,15,False,9282.43,9284.42,1
o4-mini,6,1100000,30,False,6595.06,6595.06,1
o4-mini,6,1100000,30,False,6595.06,6593.0,1
o4-mini,6,1100000,30,False,6595.06,6595.0,1
o4-mini,6,1100000,30,False,6595.06,6595.05,1
o4-mini,6,1100000,30,False,6595.06,6595.06,1
o4-mini,6,1200000,15,False,10126.28,10123.05,1
o4-mini,6,1200000,15,False,10126.28,10128.61,1
o4-mini,6,1200000,15,False,10126.28,10127.46,1
o4-mini,6,1200000,15,False,10126.28,10125.6,1
o4-mini,6,1200000,15,False,10126.28,10125.55,1
o4-mini,6,1200000,30,False,7194.61,7194.61,1
o4-mini,6,1200000,30,False,7194.61,7194.45,1
o4-mini,6,1200000,30,False,7194.61,7194.63,1
o4-mini,6,1200000,30,False,7194.61,7194.62,1
o4-mini,6,1200000,30,False,7194.61,7196.38,1
o4-mini,7,300000,15,False,2696.48,2696.48,1
o4-mini,7,300000,15,False,2696.48,2696.34,1
o4-mini,7,300000,15,False,2696.48,2697.68,1
o4-mini,7,300000,15,False,2696.48,2697.34,1
o4-mini,7,300000,15,False,2696.48,2696.94,1
o4-mini,7,300000,30,False,1995.91,1995.91,1
o4-mini,7,300000,30,False,1995.91,1995.91,1
o4-mini,7,300000,30,False,1995.91,1996.38,1
o4-mini,7,300000,30,False,1995.91,1995.87,1
o4-mini,7,300000,30,False,1995.91,1995.82,1
o4-mini,7,400000,15,False,3595.31,3595.42,1
o4-mini,7,400000,15,False,3595.31,3595.44,1
o4-mini,7,400000,15,False,3595.31,3595.62,1
o4-mini,7,400000,15,False,3595.31,3596.25,1
o4-mini,7,400000,15,False,3595.31,3595.84,1
o4-mini,7,400000,30,False,2661.21,2661.21,1
o4-mini,7,400000,30,False,2661.21,2661.21,1
o4-mini,7,400000,30,False,2661.21,2661.16,1
o4-mini,7,400000,30,False,2661.21,2660.98,1
o4-mini,7,400000,30,False,2661.21,2660.76,1
o4-mini,7,500000,15,False,4494.14,4494.95,1
o4-mini,7,500000,15,False,4494.14,4494.3,1
o4-mini,7,500000,15,False,4494.14,4498.42,1
o4-mini,7,500000,15,False,4494.14,4494.68,1
o4-mini,7,500000,15,False,4494.14,4494.14,1
o4-mini,7,500000,30,False,3326.51,3323.48,1
o4-mini,7,500000,30,False,3326.51,3326.2,1
o4-mini,7,500000,30,False,3326.51,3326.52,1
o4-mini,7,500000,30,False,3326.51,3326.04,1
o4-mini,7,500000,30,False,3326.51,3326.63,1
o4-mini,7,600000,15,False,5392.97,5392.97,1
o4-mini,7,600000,15,False,5392.97,5393.8,1
o4-mini,7,600000,15,False,5392.97,5392.9,1
o4-mini,7,600000,15,False,5392.97,5396.51,1
o4-mini,7,600000,15,False,5392.97,5393.27,1
o4-mini,7,600000,30,False,3991.81,3991.88,1
o4-mini,7,600000,30,False,3991.81,3991.82,1
o4-mini,7,600000,30,False,3991.81,3991.81,1
o4-mini,7,600000,30,False,3991.81,3991.86,1
o4-mini,7,600000,30,False,3991.81,3993.56,1
o4-mini,7,700000,15,False,6291.8,6291.8,1
o4-mini,7,700000,15,False,6291.8,6293.84,1
o4-mini,7,700000,15,False,6291.8,6291.75,1
o4-mini,7,700000,15,False,6291.8,6293.01,1
o4-mini,7,700000,15,False,6291.8,6292.21,1
o4-mini,7,700000,30,False,4657.12,4657.02,1
o4-mini,7,700000,30,False,4657.12,4655.73,1
o4-mini,7,700000,30,False,4657.12,4657.3,1
o4-mini,7,700000,30,False,4657.12,4657.11,1
o4-mini,7,700000,30,False,4657.12,4657.11,1
o4-mini,7,800000,15,False,7190.63,7190.69,1
o4-mini,7,800000,15,False,7190.63,7188.94,1
o4-mini,7,800000,15,False,7190.63,7190.69,1
o4-mini,7,800000,15,False,7190.63,7194.7,1
o4-mini,7,800000,15,False,7190.63,7189.16,1
o4-mini,7,800000,30,False,5322.42,5322.77,1
o4-mini,7,800000,30,False,5322.42,5322.75,1
o4-mini,7,800000,30,False,5322.42,5322.61,1
o4-mini,7,800000,30,False,5322.42,5322.42,1
o4-mini,7,800000,30,False,5322.42,5322.45,1
o4-mini,7,900000,15,False,8089.45,8089.79,1
o4-mini,7,900000,15,False,8089.45,8090.04,1
o4-mini,7,900000,15,False,8089.45,8089.11,1
o4-mini,7,900000,15,False,8089.45,8091.33,1
o4-mini,7,900000,15,False,8089.45,8090.9,1
o4-mini,7,900000,30,False,5987.72,5987.7,1
o4-mini,7,900000,30,False,5987.72,5989.3,1
o4-mini,7,900000,30,False,5987.72,5988.43,1
o4-mini,7,900000,30,False,5987.72,5987.63,1
o4-mini,7,900000,30,False,5987.72,5987.67,1
o4-mini,7,1000000,15,False,8988.28,8994.02,1
o4-mini,7,1000000,15,False,8988.28,8988.77,1
o4-mini,7,1000000,15,False,8988.28,8988.28,1
o4-mini,7,1000000,15,False,8988.28,8989.57,1
o4-mini,7,1000000,15,False,8988.28,8988.16,1
o4-mini,7,1000000,30,False,6653.02,6652.77,1
o4-mini,7,1000000,30,False,6653.02,6652.7,1
o4-mini,7,1000000,30,False,6653.02,6653.02,1
o4-mini,7,1000000,30,False,6653.02,6653.01,1
o4-mini,7,1000000,30,False,6653.02,6652.93,1
o4-mini,7,1100000,15,False,9887.11,9887.11,1
o4-mini,7,1100000,15,False,9887.11,9886.96,1
o4-mini,7,1100000,15,False,9887.11,9888.23,1
o4-mini,7,1100000,15,False,9887.11,9883.46,1
o4-mini,7,1100000,15,False,9887.11,9884.81,1
o4-mini,7,1100000,30,False,7318.33,7320.41,1
o4-mini,7,1100000,30,False,7318.33,7316.99,1
o4-mini,7,1100000,30,False,7318.33,7316.81,1
o4-mini,7,1100000,30,False,7318.33,7318.32,1
o4-mini,7,1100000,30,False,7318.33,7318.32,1
o4-mini,7,1200000,15,False,10785.94,10785.97,1
o4-mini,7,1200000,15,False,10785.94,10783.78,1
o4-mini,7,1200000,15,False,10785.94,10786.03,1
o4-mini,7,1200000,15,False,10785.94,10781.66,1
o4-mini,7,1200000,15,False,10785.94,10789.07,1
o4-mini,7,1200000,30,False,7983.63,7983.63,1
o4-mini,7,1200000,30,False,7983.63,7984.18,1
o4-mini,7,1200000,30,False,7983.63,7983.62,1
o4-mini,7,1200000,30,False,7983.63,7983.48,1
o4-mini,7,1200000,30,False,7983.63,7982.79,1
o4-mini,8,300000,15,False,2866.96,2867.38,1
o4-mini,8,300000,15,False,2866.96,2866.56,1
o4-mini,8,300000,15,False,2866.96,2866.74,1
o4-mini,8,300000,15,False,2866.96,2866.95,1
o4-mini,8,300000,15,False,2866.96,2867.14,1
o4-mini,8,300000,30,False,2201.29,2200.8,1
o4-mini,8,300000,30,False,2201.29,2201.28,1
o4-mini,8,300000,30,False,2201.29,2201.62,1
o4-mini,8,300000,30,False,2201.29,2201.25,1
o4-mini,8,300000,30,False,2201.29,2201.71,1
o4-mini,8,400000,15,False,3822.61,3822.78,1
o4-mini,8,400000,15,False,3822.61,3822.39,1
o4-mini,8,400000,15,False,3822.61,3822.37,1
o4-mini,8,400000,15,False,3822.61,3822.58,1
o4-mini,8,400000,15,False,3822.61,3822.49,1
o4-mini,8,400000,30,False,2935.06,2935.06,1
o4-mini,8,400000,30,False,2935.06,2935.89,1
o4-mini,8,400000,30,False,2935.06,2935.09,1
o4-mini,8,400000,30,False,2935.06,2935.17,1
o4-mini,8,400000,30,False,2935.06,2935.6,1
o4-mini,8,500000,15,False,4778.26,4778.28,1
o4-mini,8,500000,15,False,4778.26,4777.17,1
o4-mini,8,500000,15,False,4778.26,4778.26,1
o4-mini,8,500000,15,False,4778.26,4777.36,1
o4-mini,8,500000,15,False,4778.26,4778.06,1
o4-mini,8,500000,30,False,3668.82,3668.48,1
o4-mini,8,500000,30,False,3668.82,3669.59,1
o4-mini,8,500000,30,False,3668.82,3668.98,1
o4-mini,8,500000,30,False,3668.82,3668.8,1
o4-mini,8,500000,30,False,3668.82,3668.82,1
o4-mini,8,600000,15,False,5733.91,5733.9,1
o4-mini,8,600000,15,False,5733.91,5733.09,1
o4-mini,8,600000,15,False,5733.91,5733.9,1
o4-mini,8,600000,15,False,5733.91,5733.29,1
o4-mini,8,600000,15,False,5733.91,5733.96,1
o4-mini,8,600000,30,False,4402.59,4402.47,1
o4-mini,8,600000,30,False,4402.59,4403.06,1
o4-mini,8,600000,30,False,4402.59,4402.6,1
o4-mini,8,600000,30,False,4402.59,4402.62,1
o4-mini,8,600000,30,False,4402.59,4402.13,1
o4-mini,8,700000,15,False,6689.56,6689.09,1
o4-mini,8,700000,15,False,6689.56,6689.65,1
o4-mini,8,700000,15,False,6689.56,6689.53,1
o4-mini,8,700000,15,False,6689.56,6689.63,1
o4-mini,8,700000,15,False,6689.56,6689.64,1
o4-mini,8,700000,30,False,5136.35,5136.35,1
o4-mini,8,700000,30,False,5136.35,5136.4,1
o4-mini,8,700000,30,False,5136.35,5136.81,1
o4-mini,8,700000,30,False,5136.35,5136.18,1
o4-mini,8,700000,30,False,5136.35,5136.32,1
o4-mini,8,800000,15,False,7645.22,7644.28,1
o4-mini,8,800000,15,False,7645.22,7644.31,1
o4-mini,8,800000,15,False,7645.22,7645.15,1
o4-mini,8,800000,15,False,7645.22,7646.3,1
o4-mini,8,800000,15,False,7645.22,7646.18,1
o4-mini,8,800000,30,False,5870.12,5867.42,1
o4-mini,8,800000,30,False,5870.12,5871.67,1
o4-mini,8,800000,30,False,5870.12,5870.77,1
o4-mini,8,800000,30,False,5870.12,5870.35,1
o4-mini,8,800000,30,False,5870.12,5870.0,1
o4-mini,8,900000,15,False,8600.87,8599.9,1
o4-mini,8,900000,15,False,8600.87,8598.24,1
o4-mini,8,900000,15,False,8600.87,8598.21,1
o4-mini,8,900000,15,False,8600.87,8600.67,1
o4-mini,8,900000,15,False,8600.87,8601.63,1
o4-mini,8,900000,30,False,6603.88,6603.44,1
o4-mini,8,900000,30,False,6603.88,6604.43,1
o4-mini,8,900000,30,False,6603.88,6604.16,1
o4-mini,8,900000,30,False,6603.88,6603.35,1
o4-mini,8,900000,30,False,6603.88,6606.0,1
o4-mini,8,1000000,15,False,9556.52,9556.0,1
o4-mini,8,1000000,15,False,9556.52,9555.85,1
o4-mini,8,1000000,15,False,9556.52,9558.0,1
o4-mini,8,1000000,15,False,9556.52,9557.05,1
o4-mini,8,1000000,15,False,9556.52,9556.69,1
o4-mini,8,1000000,30,False,7337.65,7337.57,1
o4-mini,8,1000000,30,False,7337.65,7338.84,1
o4-mini,8,1000000,30,False,7337.65,7337.65,1
o4-mini,8,1000000,30,False,7337.65,7338.0,1
o4-mini,8,1000000,30,False,7337.65,7337.87,1
o4-mini,8,1100000,15,False,10512.17,10510.97,1
o4-mini,8,1100000,15,False,10512.17,10510.95,1
o4-mini,8,1100000,15,False,10512.17,10510.76,1
o4-mini,8,1100000,15,False,10512.17,10514.06,1
o4-mini,8,1100000,15,False,10512.17,10512.15,1
o4-mini,8,1100000,30,False,8071.41,8071.58,1
o4-mini,8,1100000,30,False,8071.41,8070.13,1
o4-mini,8,1100000,30,False,8071.41,8071.79,1
o4-mini,8,1100000,30,False,8071.41,8072.35,1
o4-mini,8,1100000,30,False,8071.41,8071.41,1
o4-mini,8,1200000,15,False,11467.83,11468.56,1
o4-mini,8,1200000,15,False,11467.83,11465.0,1
o4-mini,8,1200000,15,False,11467.83,11467.03,1
o4-mini,8,1200000,15,False,11467.83,11467.8,1
o4-mini,8,1200000,15,False,11467.83,11468.27,1
o4-mini,8,1200000,30,False,8805.17,8805.18,1
o4-mini,8,1200000,30,False,8805.17,8805.06,1
o4-mini,8,1200000,30,False,8805.17,8802.7,1
o4-mini,8,1200000,30,False,8805.17,8805.21,1
o4-mini,8,1200000,30,False,8805.17,8802.06,1
o4-mini,9,300000,15,False,3042.8,3042.19,1
o4-mini,9,300000,15,False,3042.8,3042.68,1
o4-mini,9,300000,15,False,3042.8,3042.81,1
o4-mini,9,300000,15,False,3042.8,3042.7,1
o4-mini,9,300000,15,False,3042.8,3042.99,1
o4-mini,9,300000,30,False,2413.87,2413.87,1
o4-mini,9,300000,30,False,2413.87,2413.56,1
o4-mini,9,300000,30,False,2413.87,2413.95,1
o4-mini,9,300000,30,False,2413.87,2413.64,1
o4-mini,9,300000,30,False,2413.87,2414.02,1
o4-mini,9,400000,15,False,4057.07,4057.4,1
o4-mini,9,400000,15,False,4057.07,4057.61,1
o4-mini,9,400000,15,False,4057.07,4056.05,1
o4-mini,9,400000,15,False,4057.07,4056.48,1
o4-mini,9,400000,15,False,4057.07,4056.37,1
o4-mini,9,400000,30,False,3218.49,3218.44,1
o4-mini,9,400000,30,False,3218.49,3219.59,1
o4-mini,9,400000,30,False,3218.49,3218.41,1
o4-mini,9,400000,30,False,3218.49,3218.37,1
o4-mini,9,400000,30,False,3218.49,3218.7,1
o4-mini,9,500000,15,False,5071.33,5071.31,1
o4-mini,9,500000,15,False,5071.33,5071.32,1
o4-mini,9,500000,15,False,5071.33,5070.24,1
o4-mini,9,500000,15,False,5071.33,5070.13,1
o4-mini,9,500000,15,False,5071.33,5071.62,1
o4-mini,9,500000,30,False,4023.11,4021.5,1
o4-mini,9,500000,30,False,4023.11,4022.52,1
o4-mini,9,500000,30,False,4023.11,4023.13,1
o4-mini,9,500000,30,False,4023.11,4023.3,1
o4-mini,9,500000,30,False,4023.11,4022.37,1
o4-mini,9,600000,15,False,6085.6,6084.99,1
o4-mini,9,600000,15,False,6085.6,6082.71,1
o4-mini,9,600000,15,False,6085.6,6085.68,1
o4-mini,9,600000,15,False,6085.6,6084.52,1
o4-mini,9,600000,15,False,6085.6,6084.83,1
o4-mini,9,600000,30,False,4827.74,4827.52,1
o4-mini,9,600000,30,False,4827.74,4827.55,1
o4-mini,9,600000,30,False,4827.74,4828.13,1
o4-mini,9,600000,30,False,4827.74,4827.74,1
o4-mini,9,600000,30,False,4827.74,4826.05,1
o4-mini,9,700000,15,False,7099.87,7098.49,1
o4-mini,9,700000,15,False,7099.87,7098.64,1
o4-mini,9,700000,15,False,7099.87,7100.07,1
o4-mini,9,700000,15,False,7099.87,7099.88,1
o4-mini,9,700000,15,False,7099.87,7100.06,1
o4-mini,9,700000,30,False,5632.36,5632.06,1
o4-mini,9,700000,30,False,5632.36,5632.32,1
o4-mini,9,700000,30,False,5632.36,5634.3,1
o4-mini,9,700000,30,False,5632.36,5632.31,1
o4-mini,9,700000,30,False,5632.36,5633.23,1
o4-mini,9,800000,15,False,8114.13,8111.97,1
o4-mini,9,800000,15,False,8114.13,8114.1,1
o4-mini,9,800000,15,False,8114.13,8112.66,1
o4-mini,9,800000,15,False,8114.13,8113.23,1
o4-mini,9,800000,15,False,8114.13,8112.71,1
o4-mini,9,800000,30,False,6436.98,6436.97,1
o4-mini,9,800000,30,False,6436.98,6438.7,1
o4-mini,9,800000,30,False,6436.98,6437.1,1
o4-mini,9,800000,30,False,6436.98,6437.0,1
o4-mini,9,800000,30,False,6436.98,6436.96,1
o4-mini,9,900000,15,False,9128.4,9127.3,1
o4-mini,9,900000,15,False,9128.4,9128.66,1
o4-mini,9,900000,15,False,9128.4,9126.0,1
o4-mini,9,900000,15,False,9128.4,9130.23,1
o4-mini,9,900000,15,False,9128.4,9127.61,1
o4-mini,9,900000,30,False,7241.6,7243.16,1
o4-mini,9,900000,30,False,7241.6,7241.56,1
o4-mini,9,900000,30,False,7241.6,7242.82,1
o4-mini,9,900000,30,False,7241.6,7241.32,1
o4-mini,9,900000,30,False,7241.6,7242.38,1
o4-mini,9,1000000,15,False,10142.67,10142.54,1
o4-mini,9,1000000,15,False,10142.67,10141.85,1
o4-mini,9,1000000,15,False,10142.67,10142.64,1
o4-mini,9,1000000,15,False,10142.67,10141.31,1
o4-mini,9,1000000,15,False,10142.67,10139.56,1
o4-mini,9,1000000,30,False,8046.23,8046.27,1
o4-mini,9,1000000,30,False,8046.23,8046.63,1
o4-mini,9,1000000,30,False,8046.23,8044.0,1
o4-mini,9,1000000,30,False,8046.23,8046.0,1
o4-mini,9,1000000,30,False,8046.23,8046.35,1
o4-mini,9,1100000,15,False,11156.93,11155.88,1
o4-mini,9,1100000,15,False,11156.93,11156.3,1
o4-mini,9,1100000,15,False,11156.93,11156.47,1
o4-mini,9,1100000,15,False,11156.93,11157.23,1
o4-mini,9,1100000,15,False,11156.93,11155.16,1
o4-mini,9,1100000,30,False,8850.85,8852.82,1
o4-mini,9,1100000,30,False,8850.85,8850.79,1
o4-mini,9,1100000,30,False,8850.85,8851.26,1
o4-mini,9,1100000,30,False,8850.85,8850.84,1
o4-mini,9,1100000,30,False,8850.85,8850.89,1
o4-mini,9,1200000,15,False,12171.2,12168.77,1
o4-mini,9,1200000,15,False,12171.2,12170.26,1
o4-mini,9,1200000,15,False,12171.2,12171.24,1
o4-mini,9,1200000,15,False,12171.2,12170.0,1
o4-mini,9,1200000,15,False,12171.2,12170.06,1
o4-mini,9,1200000,30,False,9655.47,9656.23,1
o4-mini,9,1200000,30,False,9655.47,9654.55,1
o4-mini,9,1200000,30,False,9655.47,9656.52,1
o4-mini,9,1200000,30,False,9655.47,9655.1,1
o4-mini,9,1200000,30,False,9655.47,9656.31,1
o4-mini,10,300000,15,False,3223.82,3224.21,1
o4-mini,10,300000,15,False,3223.82,3223.78,1
o4-mini,10,300000,15,False,3223.82,3223.73,1
o4-mini,10,300000,15,False,3223.82,3223.85,1
o4-mini,10,300000,15,False,3223.82,3224.08,1
o4-mini,10,300000,30,False,2632.71,2632.52,1
o4-mini,10,300000,30,False,2632.71,2632.71,1
o4-mini,10,300000,30,False,2632.71,2633.25,1
o4-mini,10,300000,30,False,2632.71,2632.47,1
o4-mini,10,300000,30,False,2632.71,2632.53,1
o4-mini,10,400000,15,False,4298.42,4298.41,1
o4-mini,10,400000,15,False,4298.42,4298.47,1
o4-mini,10,400000,15,False,4298.42,4298.0,1
o4-mini,10,400000,15,False,4298.42,4298.85,1
o4-mini,10,400000,15,False,4298.42,4298.02,1
o4-mini,10,400000,30,False,3510.29,3510.29,1
o4-mini,10,400000,30,False,3510.29,3510.3,1
o4-mini,10,400000,30,False,3510.29,3510.24,1
o4-mini,10,400000,30,False,3510.29,3510.33,1
o4-mini,10,400000,30,False,3510.29,3510.28,1
o4-mini,10,500000,15,False,5373.03,5372.29,1
